Opentime,Open,High,Low,Close,Volume,Closetime,Quote asset volume,Number of trades,Taker by base,Taker buy quote,Ignore
2021-05-26 10:45:00,2797.87000000,2826.16000000,2797.86000000,2825.47000000,14584.02446000,1622026799999,40983488.34833770,27058,7835.01859000,22015405.74832160,0
2021-05-26 11:00:00,2825.45000000,2825.45000000,2791.37000000,2801.71000000,16314.76877000,1622027699999,45736220.55088870,28659,8665.92270000,24287507.92788110,0
2021-05-26 11:15:00,2801.71000000,2813.36000000,2798.70000000,2811.68000000,9007.67328000,1622028599999,25283585.97068250,20493,4136.45188000,11609611.96907090,0
2021-05-26 11:30:00,2811.67000000,2828.88000000,2805.00000000,2816.94000000,10523.23031000,1622029499999,29638186.12045540,21184,4747.24233000,13371015.54880510,0
2021-05-26 11:45:00,2816.94000000,2840.00000000,2805.73000000,2832.87000000,11627.91360000,1622030399999,32790762.28185930,21473,6072.30436000,17120179.26279050,0
2021-05-26 12:00:00,2832.62000000,2867.64000000,2820.93000000,2865.93000000,17298.19473000,1622031299999,49311425.57680570,26426,8456.61920000,24101765.08792810,0
2021-05-26 12:15:00,2865.93000000,2866.69000000,2851.47000000,2853.84000000,9961.59216000,1622032199999,28465404.92591710,16495,5050.93459000,14433019.19669480,0
2021-05-26 12:30:00,2853.84000000,2860.60000000,2832.28000000,2856.01000000,10896.24805000,1622033099999,31016491.22298140,17010,5198.87977000,14802079.35770140,0
2021-05-26 12:45:00,2856.02000000,2856.02000000,2839.60000000,2850.51000000,8919.46052000,1622033999999,25401142.39738030,14592,4362.02508000,12423457.79269930,0
2021-05-26 13:00:00,2850.51000000,2850.51000000,2780.66000000,2800.26000000,23448.54892000,1622034899999,65811810.43591950,42377,10203.13182000,28632255.19910040,0
2021-05-26 13:15:00,2799.98000000,2800.36000000,2736.00000000,2755.01000000,35903.31044000,1622035799999,99074761.83373670,56539,16532.56326000,45637032.38040800,0
2021-05-26 13:30:00,2754.97000000,2781.30000000,2725.00000000,2754.74000000,26169.40839000,1622036699999,72057952.88022620,42809,12398.35580000,34144255.08651380,0
2021-05-26 13:45:00,2754.73000000,2754.74000000,2697.06000000,2703.11000000,32290.04913000,1622037599999,87932236.28162090,53596,13734.95850000,37418611.95788590,0
2021-05-26 14:00:00,2703.11000000,2748.93000000,2688.07000000,2733.55000000,28022.68629000,1622038499999,76290191.16070760,48570,14263.46246000,38845374.37557400,0
2021-05-26 14:15:00,2733.55000000,2766.66000000,2727.56000000,2759.51000000,15574.10513000,1622039399999,42873411.63766590,31028,8056.29138000,22180048.76521210,0
2021-05-26 14:30:00,2759.61000000,2774.17000000,2740.03000000,2766.17000000,15429.95550000,1622040299999,42618470.23601130,31309,7660.34561000,21165064.16805780,0
2021-05-26 14:45:00,2765.65000000,2778.69000000,2742.20000000,2751.84000000,12655.76846000,1622041199999,34878471.48943220,28395,6605.21803000,18204981.96344140,0
2021-05-26 15:00:00,2751.71000000,2757.88000000,2726.26000000,2730.69000000,15777.02112000,1622042099999,43301380.12021770,25805,6628.88364000,18194817.32851250,0
2021-05-26 15:15:00,2730.69000000,2744.47000000,2702.05000000,2717.44000000,22165.40444000,1622042999999,60256684.59566110,33999,11416.50441000,31035441.65307790,0
2021-05-26 15:30:00,2717.44000000,2764.59000000,2716.03000000,2744.52000000,16709.64393000,1622043899999,45880562.35202550,27873,8342.30762000,22911488.88896630,0
2021-05-26 15:45:00,2744.51000000,2749.94000000,2720.79000000,2744.78000000,14533.75309000,1622044799999,39778266.05358880,23779,7426.54608000,20326217.51406090,0
2021-05-26 16:00:00,2744.79000000,2787.59000000,2732.26000000,2770.52000000,20340.58445000,1622045699999,56249222.31022230,37922,10343.50513000,28606346.48711520,0
2021-05-26 16:15:00,2770.51000000,2792.37000000,2761.37000000,2763.95000000,13128.12025000,1622046599999,36483723.37523510,28599,6591.67495000,18320938.28614650,0
2021-05-26 16:30:00,2764.06000000,2769.99000000,2729.11000000,2740.34000000,16158.85266000,1622047499999,44357885.20015990,34032,8055.56588000,22113066.65888080,0
2021-05-26 16:45:00,2740.70000000,2741.57000000,2700.01000000,2705.05000000,19493.35399000,1622048399999,53037504.16819380,36978,9404.16949000,25590971.97518370,0
2021-05-26 17:00:00,2705.12000000,2705.12000000,2665.56000000,2686.48000000,27274.20822000,1622049299999,73087971.50183190,42530,13122.64438000,35156868.13593280,0
2021-05-26 17:15:00,2686.59000000,2707.68000000,2672.35000000,2704.57000000,14137.67208000,1622050199999,38083839.13889870,23122,6936.46647000,18690755.59766120,0
2021-05-26 17:30:00,2705.23000000,2724.17000000,2697.19000000,2714.38000000,11425.16534000,1622051099999,31009472.13208150,18833,5695.94741000,15458279.15772870,0
2021-05-26 17:45:00,2714.11000000,2746.11000000,2688.20000000,2740.14000000,15852.11761000,1622051999999,42995484.79853490,27093,8175.84901000,22180544.33752330,0
2021-05-26 18:00:00,2740.14000000,2741.69000000,2703.55000000,2721.90000000,12901.16488000,1622052899999,35131667.95237990,24849,6386.73065000,17391454.58569790,0
2021-05-26 18:15:00,2721.90000000,2744.24000000,2708.01000000,2736.91000000,10106.57937000,1622053799999,27583543.95042610,21293,5535.87078000,15108070.26547080,0
2021-05-26 18:30:00,2737.40000000,2748.70000000,2723.30000000,2732.72000000,7854.00435000,1622054699999,21463135.95714060,18052,3599.07611000,9835100.17382950,0
2021-05-26 18:45:00,2732.71000000,2760.00000000,2715.34000000,2751.60000000,22135.80827000,1622055599999,60604290.36666450,30147,9649.60617000,26423803.68138180,0
2021-05-26 19:00:00,2751.26000000,2754.51000000,2723.62000000,2730.28000000,17449.37351000,1622056499999,47755778.14201640,32549,7974.08082000,21817199.86432720,0
2021-05-26 19:15:00,2730.07000000,2730.07000000,2680.01000000,2711.78000000,16016.13105000,1622057399999,43286522.81694530,36661,7955.65615000,21505488.21602270,0
2021-05-26 19:30:00,2711.23000000,2733.06000000,2687.41000000,2722.50000000,12710.07627000,1622058299999,34455462.69418500,31482,6400.41469000,17351299.69816730,0
2021-05-26 19:45:00,2722.49000000,2744.98000000,2710.00000000,2739.85000000,11940.45142000,1622059199999,32576590.57064570,26822,5918.74633000,16149011.26723490,0
2021-05-26 20:00:00,2739.88000000,2741.99000000,2722.22000000,2737.78000000,6299.06669000,1622060099999,17210875.44804840,11510,2933.35728000,8015343.73717020,0
2021-05-26 20:15:00,2737.92000000,2788.29000000,2732.07000000,2784.82000000,24761.86935000,1622060999999,68524280.56295970,33852,15780.28184000,43676349.71605560,0
2021-05-26 20:30:00,2784.81000000,2811.00000000,2774.38000000,2790.71000000,27763.66976000,1622061899999,77545134.52169420,42357,17235.22942000,48143918.75998110,0
2021-05-26 20:45:00,2791.00000000,2798.03000000,2777.82000000,2795.00000000,7280.82198000,1622062799999,20301753.48292500,12133,3784.77746000,10553198.74594500,0
2021-05-26 21:00:00,2795.01000000,2814.45000000,2793.33000000,2802.50000000,11922.43134000,1622063699999,33426336.74870240,19950,5977.74812000,16758092.63905010,0
2021-05-26 21:15:00,2802.47000000,2802.51000000,2784.38000000,2788.34000000,6329.69280000,1622064599999,17670207.89227750,11112,3292.48156000,9190576.86737260,0
2021-05-26 21:30:00,2788.33000000,2795.13000000,2772.37000000,2788.58000000,10597.21219000,1622065499999,29505263.65162710,14397,5907.26788000,16437472.93666680,0
2021-05-26 21:45:00,2788.81000000,2829.03000000,2788.80000000,2813.18000000,14615.06542000,1622066399999,41096336.45141850,23394,7110.41822000,19993073.46321910,0
2021-05-26 22:00:00,2813.18000000,2830.00000000,2798.07000000,2816.76000000,9740.55477000,1622067299999,27383823.74514340,16871,4986.17714000,14015913.72211380,0
2021-05-26 22:15:00,2816.75000000,2842.20000000,2816.01000000,2838.43000000,12406.42236000,1622068199999,35071765.62866860,18123,5658.00987000,15996217.87131660,0
2021-05-26 22:30:00,2838.43000000,2842.98000000,2815.63000000,2818.27000000,8859.77605000,1622069099999,25041105.60751230,14359,4145.08043000,11716147.28309050,0
2021-05-26 22:45:00,2818.33000000,2843.00000000,2810.34000000,2841.13000000,10933.93262000,1622069999999,30899763.50937330,13169,5018.31493000,14175932.44734770,0
2021-05-26 23:00:00,2841.59000000,2845.75000000,2814.65000000,2837.42000000,11638.33921000,1622070899999,32969226.47747100,16949,5018.17413000,14217356.51287840,0
2021-05-26 23:15:00,2837.45000000,2848.87000000,2827.30000000,2848.02000000,6680.87320000,1622071799999,18960128.92436750,10994,3315.00099000,9408745.67802140,0
2021-05-26 23:30:00,2847.41000000,2879.99000000,2845.00000000,2872.49000000,16626.12927000,1622072699999,47612826.43727480,30726,8648.65291000,24764607.62111800,0
2021-05-26 23:45:00,2872.49000000,2887.15000000,2866.00000000,2884.94000000,10210.69480000,1622073599999,29360992.90044900,19482,5149.09204000,14808132.93143850,0
2021-05-27 00:00:00,2884.82000000,2889.74000000,2849.38000000,2850.56000000,20190.11344000,1622074499999,57874997.66036500,25836,8754.22048000,25104090.24083420,0
2021-05-27 00:15:00,2850.56000000,2850.56000000,2802.12000000,2812.88000000,19743.22593000,1622075399999,55838512.07860340,26135,8505.63699000,24059604.10404060,0
2021-05-27 00:30:00,2813.05000000,2822.55000000,2780.27000000,2798.06000000,18931.03189000,1622076299999,52943590.71406700,27138,9756.25696000,27280832.84034930,0
2021-05-27 00:45:00,2797.67000000,2824.54000000,2792.98000000,2812.27000000,15370.51013000,1622077199999,43228133.13604710,15379,6360.19219000,17886677.52560460,0
2021-05-27 01:00:00,2812.49000000,2819.00000000,2764.36000000,2765.96000000,16839.14451000,1622078099999,46984478.40251850,24037,7937.67415000,22152169.34122110,0
2021-05-27 01:15:00,2765.43000000,2772.22000000,2717.29000000,2741.48000000,26482.62395000,1622078999999,72660992.38592440,36951,12350.84923000,33889735.23038360,0
2021-05-27 01:30:00,2741.49000000,2760.00000000,2725.45000000,2729.55000000,12673.62337000,1622079899999,34794200.82255480,19420,6208.98001000,17044507.81224320,0
2021-05-27 01:45:00,2729.56000000,2746.52000000,2666.00000000,2691.61000000,32891.12434000,1622080799999,88718907.29157680,47516,14628.93502000,39475310.92442890,0
2021-05-27 02:00:00,2691.32000000,2730.00000000,2671.24000000,2726.99000000,20408.39378000,1622081699999,55305050.69993860,31380,9973.78697000,27023541.98452940,0
2021-05-27 02:15:00,2726.99000000,2733.33000000,2701.68000000,2705.22000000,15553.29201000,1622082599999,42287689.32015360,19955,7193.48861000,19556756.86773010,0
2021-05-27 02:30:00,2705.22000000,2718.00000000,2680.03000000,2704.40000000,19351.02773000,1622083499999,52266328.57330320,25857,8160.76262000,22040786.03817400,0
2021-05-27 02:45:00,2703.58000000,2721.70000000,2686.37000000,2712.82000000,12898.20323000,1622084399999,34886933.79978410,18676,6278.49651000,16986069.85291120,0
2021-05-27 03:00:00,2712.65000000,2713.70000000,2633.68000000,2648.38000000,24469.81680000,1622085299999,65217503.13628770,40074,10477.87445000,27940492.41466210,0
2021-05-27 03:15:00,2648.38000000,2675.92000000,2635.84000000,2666.99000000,15981.22238000,1622086199999,42476304.32164010,26366,8389.46526000,22294547.39292200,0
2021-05-27 03:30:00,2666.37000000,2693.09000000,2661.34000000,2664.58000000,16355.08669000,1622087099999,43764723.82956240,25756,6701.51609000,17944221.68635210,0
2021-05-27 03:45:00,2664.58000000,2685.62000000,2645.96000000,2679.26000000,20027.66503000,1622087999999,53399312.97300720,30808,9489.83107000,25295179.15331890,0
2021-05-27 04:00:00,2679.26000000,2689.20000000,2650.01000000,2677.05000000,13755.76689000,1622088899999,36756131.94189110,20763,6723.09507000,17964309.72370070,0
2021-05-27 04:15:00,2676.83000000,2687.36000000,2658.00000000,2661.31000000,9924.72570000,1622089799999,26505920.04472990,16864,4769.47625000,12740512.45042240,0
2021-05-27 04:30:00,2661.30000000,2682.31000000,2645.87000000,2675.93000000,11144.77121000,1622090699999,29710624.85375590,16901,5742.95348000,15307981.34351770,0
2021-05-27 04:45:00,2675.92000000,2706.42000000,2671.89000000,2704.21000000,12085.38274000,1622091599999,32545581.36226540,17743,6732.41084000,18129072.71442770,0
2021-05-27 05:00:00,2704.16000000,2705.57000000,2662.25000000,2675.03000000,10986.16766000,1622092499999,29474370.25800910,15947,4947.31686000,13277006.11151750,0
2021-05-27 05:15:00,2675.03000000,2690.00000000,2659.13000000,2669.75000000,12132.26919000,1622093399999,32429822.98273970,18536,5716.29850000,15278761.55310650,0
2021-05-27 05:30:00,2669.91000000,2693.00000000,2668.12000000,2693.00000000,8422.87246000,1622094299999,22563828.47141290,12687,4584.96620000,12282560.78755270,0
2021-05-27 05:45:00,2693.00000000,2739.15000000,2687.25000000,2733.38000000,17025.83465000,1622095199999,46267830.98173760,24611,9480.44252000,25754597.22942320,0
2021-05-27 06:00:00,2733.21000000,2745.00000000,2705.68000000,2716.00000000,15472.24718000,1622096099999,42171231.93791280,20125,8623.44591000,23515399.31187370,0
2021-05-27 06:15:00,2715.99000000,2734.77000000,2712.32000000,2727.32000000,7633.00527000,1622096999999,20791296.86070020,10937,3544.00263000,9656005.81032410,0
2021-05-27 06:30:00,2726.70000000,2749.89000000,2721.10000000,2745.99000000,7979.84422000,1622097899999,21820127.16135940,10557,4191.48176000,11460163.16656220,0
2021-05-27 06:45:00,2745.89000000,2760.00000000,2732.66000000,2754.06000000,8621.97987000,1622098799999,23684793.07418060,14436,4464.29542000,12267358.58157690,0
2021-05-27 07:00:00,2754.15000000,2754.29000000,2733.32000000,2737.02000000,7764.57057000,1622099699999,21300033.80084430,11613,3441.05380000,9437724.16834530,0
2021-05-27 07:15:00,2737.04000000,2740.37000000,2718.57000000,2728.75000000,9052.18927000,1622100599999,24706438.96047340,13309,4507.79790000,12302383.33350340,0
2021-05-27 07:30:00,2728.75000000,2757.03000000,2726.44000000,2742.70000000,10585.95954000,1622101499999,29033659.26963310,14668,6009.48524000,16479934.03003160,0
2021-05-27 07:45:00,2742.71000000,2752.00000000,2725.76000000,2735.02000000,5948.05222000,1622102399999,16287613.35103550,10087,2906.97208000,7961485.48279890,0
2021-05-27 08:00:00,2735.03000000,2742.14000000,2683.93000000,2739.57000000,19933.47322000,1622103299999,54075768.02558940,32082,9738.78682000,26426981.86322950,0
2021-05-27 08:15:00,2739.57000000,2754.00000000,2724.26000000,2750.00000000,11550.84975000,1622104199999,31610873.97862050,19398,5729.26963000,15685875.39601600,0
2021-05-27 08:30:00,2750.00000000,2780.03000000,2748.05000000,2767.98000000,15752.99892000,1622105099999,43600871.12347240,26358,8716.26201000,24126238.06290090,0
2021-05-27 08:45:00,2767.97000000,2773.65000000,2751.55000000,2759.77000000,7637.81265000,1622105999999,21105919.00568410,12955,4090.49216000,11305942.14079470,0
2021-05-27 09:00:00,2759.60000000,2785.00000000,2758.05000000,2776.15000000,10058.58252000,1622106899999,27903120.34329400,17271,5811.72730000,16123268.47553280,0
2021-05-27 09:15:00,2776.15000000,2814.00000000,2773.12000000,2791.01000000,17610.13524000,1622107799999,49208857.68200100,35000,10359.48830000,28947791.20465690,0
2021-05-27 09:30:00,2791.00000000,2797.55000000,2781.70000000,2784.86000000,6909.80733000,1622108699999,19274323.61394520,13925,3844.65783000,10725282.57353300,0
2021-05-27 09:45:00,2784.89000000,2796.00000000,2781.00000000,2790.28000000,6552.98418000,1622109599999,18266002.70409760,11285,3415.05488000,9519827.72435680,0
2021-05-27 10:00:00,2790.28000000,2802.58000000,2767.51000000,2800.81000000,10040.54871000,1622110499999,27949642.86283200,19840,5616.44555000,15641751.13800220,0
2021-05-27 10:15:00,2800.81000000,2812.26000000,2787.00000000,2796.00000000,8725.98363000,1622111399999,24416434.91868320,17273,4575.43240000,12801371.41682420,0
2021-05-27 10:30:00,2796.11000000,2809.56000000,2775.65000000,2788.16000000,9883.35085000,1622112299999,27580069.63326690,17425,5240.49536000,14624898.43098840,0
2021-05-27 10:45:00,2788.17000000,2800.00000000,2770.20000000,2779.03000000,7232.34290000,1622113199999,20157859.68878020,14125,4020.78366000,11208489.66341710,0
2021-05-27 11:00:00,2778.97000000,2801.99000000,2778.23000000,2795.75000000,8897.55680000,1622114099999,24853175.60869660,12589,5145.45222000,14375784.87930570,0
2021-05-27 11:15:00,2795.74000000,2819.92000000,2794.78000000,2814.00000000,12031.06449000,1622114999999,33785361.05419920,19288,6123.99217000,17199874.02623720,0
2021-05-27 11:30:00,2813.99000000,2825.84000000,2801.40000000,2806.84000000,9116.82878000,1622115899999,25654528.27500360,15462,4331.95095000,12190025.59016440,0
2021-05-27 11:45:00,2806.84000000,2841.96000000,2806.55000000,2826.88000000,12241.69445000,1622116799999,34591448.35656140,21605,7156.18236000,20226965.83797690,0
2021-05-27 12:00:00,2826.87000000,2844.78000000,2806.42000000,2816.30000000,13196.90206000,1622117699999,37326127.21966200,22463,6457.53146000,18268707.28067310,0
2021-05-27 12:15:00,2816.31000000,2817.93000000,2795.05000000,2803.58000000,10262.13946000,1622118599999,28785669.04353130,15450,5242.28777000,14705479.24512420,0
2021-05-27 12:30:00,2803.60000000,2822.35000000,2774.94000000,2778.91000000,14174.08322000,1622119499999,39656615.27695760,21639,5886.37479000,16471959.35282670,0
2021-05-27 12:45:00,2778.92000000,2801.56000000,2777.85000000,2781.73000000,11600.30106000,1622120399999,32378408.42394970,14784,5258.31006000,14677737.39996850,0
2021-05-27 13:00:00,2781.71000000,2812.00000000,2780.51000000,2810.57000000,9581.18453000,1622121299999,26813925.51305990,13724,4778.12041000,13374866.70396160,0
2021-05-27 13:15:00,2810.71000000,2865.00000000,2805.00000000,2856.89000000,30532.50933000,1622122199999,86807435.07278400,47656,16298.08441000,46351645.98445990,0
2021-05-27 13:30:00,2856.88000000,2863.00000000,2835.90000000,2837.62000000,13639.10768000,1622123099999,38848449.45441380,22353,5664.40699000,16137657.24065050,0
2021-05-27 13:45:00,2837.63000000,2854.31000000,2823.01000000,2827.52000000,10971.64074000,1622123999999,31140698.12292440,17872,5556.91265000,15776908.38851300,0
2021-05-27 14:00:00,2827.54000000,2851.00000000,2825.51000000,2841.20000000,8542.00421000,1622124899999,24282512.19403550,14803,4495.54063000,12781851.35555850,0
2021-05-27 14:15:00,2841.22000000,2867.96000000,2841.22000000,2853.29000000,11766.34277000,1622125799999,33579071.80551060,18537,6711.90950000,19155958.29088900,0
2021-05-27 14:30:00,2853.49000000,2864.90000000,2844.02000000,2846.48000000,7402.63187000,1622126699999,21114149.39626170,13108,3630.67235000,10358137.27939420,0
2021-05-27 14:45:00,2846.14000000,2853.65000000,2829.02000000,2842.35000000,9790.84839000,1622127599999,27852068.25443540,14675,4515.23360000,12845983.28888350,0
2021-05-27 15:00:00,2842.35000000,2850.00000000,2828.42000000,2835.29000000,10209.68330000,1622128499999,28981530.82145230,14127,5547.45649000,15746825.54402010,0
2021-05-27 15:15:00,2835.28000000,2835.28000000,2790.36000000,2799.53000000,20760.65366000,1622129399999,58233131.47649370,29511,11183.32720000,31358122.76119750,0
2021-05-27 15:30:00,2799.48000000,2813.51000000,2787.38000000,2808.26000000,10900.77421000,1622130299999,30547027.32993650,15070,4955.63838000,13885982.54578790,0
2021-05-27 15:45:00,2808.10000000,2825.00000000,2796.33000000,2803.99000000,9651.32668000,1622131199999,27135952.32041460,14571,5153.94443000,14490899.63125910,0
2021-05-27 16:00:00,2803.85000000,2814.63000000,2769.77000000,2781.60000000,20597.81668000,1622132099999,57348543.85460750,30956,10957.14456000,30520302.43934770,0
2021-05-27 16:15:00,2781.51000000,2794.88000000,2773.06000000,2779.71000000,10179.40288000,1622132999999,28354267.43048100,13617,4467.28091000,12445408.01484330,0
2021-05-27 16:30:00,2779.86000000,2792.50000000,2760.13000000,2771.92000000,13361.21640000,1622133899999,37075909.82846460,17893,5916.18045000,16420086.30198360,0
2021-05-27 16:45:00,2771.68000000,2781.98000000,2754.44000000,2765.41000000,8934.62255000,1622134799999,24739346.18121450,14951,3868.23700000,10714822.50832880,0
2021-05-27 17:00:00,2765.52000000,2779.79000000,2760.59000000,2773.83000000,10803.42294000,1622135699999,29931126.99148570,14541,5208.74419000,14427556.44214340,0
2021-05-27 17:15:00,2773.83000000,2796.23000000,2765.89000000,2779.51000000,7837.96169000,1622136599999,21806763.22714260,12144,3984.46277000,11087071.91773840,0
2021-05-27 17:30:00,2780.19000000,2786.99000000,2771.43000000,2781.23000000,4666.66539000,1622137499999,12974446.46061100,8434,2498.96690000,6947968.87834220,0
2021-05-27 17:45:00,2781.31000000,2796.65000000,2780.52000000,2784.59000000,5676.24048000,1622138399999,15829773.68344790,9017,2982.89047000,8317850.48172020,0
2021-05-27 18:00:00,2784.59000000,2791.89000000,2780.00000000,2787.99000000,3439.56521000,1622139299999,9583744.38181610,7572,1714.29482000,4776739.39212810,0
2021-05-27 18:15:00,2787.99000000,2792.43000000,2775.72000000,2779.38000000,5277.20930000,1622140199999,14690679.73808560,9064,2483.29662000,6913646.73386080,0
2021-05-27 18:30:00,2779.37000000,2786.90000000,2762.70000000,2784.84000000,6307.55853000,1622141099999,17501205.88730480,10706,3462.54030000,9607550.66905620,0
2021-05-27 18:45:00,2784.64000000,2794.98000000,2778.84000000,2789.33000000,5363.13134000,1622141999999,14945400.38819070,9362,2429.80610000,6771536.91326750,0
2021-05-27 19:00:00,2789.71000000,2790.99000000,2765.87000000,2784.29000000,6200.10189000,1622142899999,17198575.72669460,10671,3249.59062000,9012835.71552280,0
2021-05-27 19:15:00,2784.12000000,2790.99000000,2735.88000000,2737.69000000,11424.48815000,1622143799999,31496961.21914820,19845,5149.74925000,14197364.46603100,0
2021-05-27 19:30:00,2737.21000000,2757.70000000,2734.90000000,2738.42000000,7690.92176000,1622144699999,21127276.37428680,13208,3631.02585000,9975552.64256080,0
2021-05-27 19:45:00,2738.42000000,2759.82000000,2737.87000000,2757.66000000,4343.67487000,1622145599999,11947450.47038870,7557,2385.10994000,6561250.04130190,0
2021-05-27 20:00:00,2757.66000000,2760.69000000,2740.00000000,2755.28000000,5054.23301000,1622146499999,13905193.91148790,9124,2444.10009000,6724508.25989320,0
2021-05-27 20:15:00,2755.28000000,2756.85000000,2737.39000000,2743.28000000,4908.75402000,1622147399999,13483638.70819200,8619,2474.88825000,6799260.47256090,0
2021-05-27 20:30:00,2744.07000000,2755.00000000,2737.76000000,2750.00000000,4911.55276000,1622148299999,13493709.92671600,8299,2670.25065000,7337064.34493320,0
2021-05-27 20:45:00,2749.99000000,2751.62000000,2717.91000000,2720.00000000,10107.17068000,1622149199999,27588405.04843750,17071,4344.85389000,11860017.07522170,0
2021-05-27 21:00:00,2720.00000000,2725.00000000,2701.77000000,2712.74000000,10314.65203000,1622150099999,27967974.68380490,23964,4701.59630000,12749920.37301840,0
2021-05-27 21:15:00,2712.74000000,2750.00000000,2704.58000000,2749.07000000,7390.72999000,1622150999999,20195843.51542390,17383,3547.76278000,9697495.53443940,0
2021-05-27 21:30:00,2749.00000000,2778.41000000,2747.00000000,2766.30000000,8637.19309000,1622151899999,23876748.53168050,19623,4176.77226000,11546528.42276670,0
2021-05-27 21:45:00,2766.10000000,2788.22000000,2765.77000000,2779.34000000,7064.38632000,1622152799999,19629981.50022230,15298,3280.93863000,9113858.78803410,0
2021-05-27 22:00:00,2779.39000000,2783.14000000,2765.78000000,2777.53000000,6258.16801000,1622153699999,17358459.86166440,10786,2751.02751000,7632683.67379030,0
2021-05-27 22:15:00,2777.54000000,2788.99000000,2760.36000000,2788.86000000,6291.11572000,1622154599999,17438095.90437800,10169,3095.84291000,8584192.58744980,0
2021-05-27 22:30:00,2788.86000000,2795.00000000,2766.00000000,2771.33000000,8780.31454000,1622155499999,24397322.23416610,15781,4396.49586000,12214575.72452720,0
2021-05-27 22:45:00,2771.33000000,2771.98000000,2744.24000000,2755.60000000,7502.04302000,1622156399999,20676841.86794900,12941,3468.39052000,9557803.85407700,0
2021-05-27 23:00:00,2755.60000000,2777.45000000,2751.93000000,2753.36000000,6289.61020000,1622157299999,17387312.35942990,10777,2942.68034000,8135820.06704220,0
2021-05-27 23:15:00,2753.43000000,2753.80000000,2730.31000000,2735.98000000,6749.03372000,1622158199999,18486966.56187380,12527,2849.96815000,7806141.33498540,0
2021-05-27 23:30:00,2735.83000000,2746.45000000,2722.26000000,2742.80000000,6202.54020000,1622159099999,16958643.13757290,12080,3076.35625000,8411607.84598850,0
2021-05-27 23:45:00,2742.80000000,2756.25000000,2729.04000000,2742.23000000,6604.52325000,1622159999999,18108541.68527840,10841,3224.30150000,8840345.12921900,0
2021-05-28 00:00:00,2742.23000000,2742.75000000,2707.43000000,2734.00000000,12176.61560000,1622160899999,33150405.32080250,19428,5990.62086000,16312372.34124990,0
2021-05-28 00:15:00,2733.90000000,2762.45000000,2730.43000000,2747.90000000,10862.59686000,1622161799999,29899671.19777900,15929,5056.75754000,13917931.90489250,0
2021-05-28 00:30:00,2747.97000000,2748.27000000,2715.90000000,2731.38000000,7118.52563000,1622162699999,19418183.95602800,13325,3685.14902000,10048900.18195840,0
2021-05-28 00:45:00,2731.37000000,2731.37000000,2701.60000000,2704.34000000,9724.83139000,1622163599999,26390196.32412910,14156,4406.53391000,11954774.61052770,0
2021-05-28 01:00:00,2704.66000000,2704.93000000,2668.01000000,2679.13000000,21890.00944000,1622164499999,58756587.17090190,37546,8671.22405000,23269724.25278690,0
2021-05-28 01:15:00,2679.13000000,2709.17000000,2674.09000000,2709.16000000,7772.49096000,1622165399999,20945647.61135740,13077,4256.51012000,11468879.71026100,0
2021-05-28 01:30:00,2709.16000000,2717.56000000,2700.05000000,2702.57000000,5958.94321000,1622166299999,16145933.01773600,10948,3146.24021000,8525680.14670890,0
2021-05-28 01:45:00,2702.57000000,2715.75000000,2693.10000000,2710.56000000,5986.00587000,1622167199999,16183640.94854940,10684,2946.50347000,7966426.47820440,0
2021-05-28 02:00:00,2710.52000000,2728.75000000,2700.00000000,2725.41000000,6079.67190000,1622168099999,16524659.93659980,11806,3039.68711000,8261673.13897250,0
2021-05-28 02:15:00,2725.41000000,2725.92000000,2714.40000000,2722.07000000,5599.89029000,1622168999999,15228611.04426300,8511,3079.40038000,8373224.36583250,0
2021-05-28 02:30:00,2722.03000000,2732.34000000,2709.76000000,2727.23000000,5039.27282000,1622169899999,13711405.64695390,8297,2847.69683000,7748125.02406420,0
2021-05-28 02:45:00,2727.18000000,2732.37000000,2710.27000000,2730.02000000,6430.59686000,1622170799999,17490615.58383090,9614,3017.88780000,8210515.06574740,0
2021-05-28 03:00:00,2730.24000000,2730.82000000,2715.85000000,2723.51000000,4078.13992000,1622171699999,11102827.28330520,7949,2006.18424000,5461634.28554090,0
2021-05-28 03:15:00,2723.60000000,2723.83000000,2701.00000000,2704.27000000,6036.65678000,1622172599999,16351416.94038880,11134,2517.98125000,6820649.41805410,0
2021-05-28 03:30:00,2704.06000000,2729.00000000,2696.95000000,2719.38000000,7777.81937000,1622173499999,21116327.04749800,12358,3666.11021000,9955702.51765230,0
2021-05-28 03:45:00,2719.39000000,2722.00000000,2698.08000000,2716.07000000,7539.12134000,1622174399999,20442618.63293660,12447,3971.00906000,10768376.09270950,0
2021-05-28 04:00:00,2716.06000000,2716.06000000,2691.35000000,2694.72000000,8849.65840000,1622175299999,23902434.63863150,13914,4760.42926000,12858403.00860550,0
2021-05-28 04:15:00,2694.71000000,2695.56000000,2673.03000000,2690.27000000,9763.94211000,1622176199999,26199264.36834860,17144,4901.01035000,13152393.53981030,0
2021-05-28 04:30:00,2690.27000000,2690.90000000,2653.22000000,2657.26000000,13445.47400000,1622177099999,35870490.03490590,21000,5802.30129000,15488413.46191270,0
2021-05-28 04:45:00,2657.76000000,2669.55000000,2650.00000000,2656.47000000,16164.36714000,1622177999999,43006093.39492360,23051,6970.04800000,18549664.82900390,0
2021-05-28 05:00:00,2656.55000000,2678.13000000,2650.05000000,2676.06000000,12423.31808000,1622178899999,33113450.56388550,15905,6430.42832000,17139085.33712780,0
